date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-19,23,2025-10-17T00:00:00,71,13.142746925354004,14.95233154296875,11.542327880859375,72.69999694824219,77.69999694824219,63.5,0.0
