date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-20,22,2025-10-17T00:00:00,94,15.162498474121094,16.244171142578125,13.9041748046875,76.10000610351562,83.30000305175781,68.70000457763672,0.0
