date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-18,4,2025-10-16T06:00:00,46,22.11606788635254,33.061309814453125,-9.70867919921875,78.0999984741211,100.0,9.199999809265137,17866.9375
