date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-19,4,2025-10-17T00:00:00,52,9.84127426147461,11.002532958984375,8.342529296875,80.10000610351562,92.40000915527344,72.20000457763672,0.0
