date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-19,13,2025-10-16T06:00:00,79,24.29022979736328,40.98284912109375,-1.427154541015625,65.4000015258789,99.9000015258789,4.200000286102295,3964.9375
