date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-16,19,2025-10-16T06:00:00,13,28.03940773010254,43.149993896484375,-3.149993896484375,55.599998474121094,99.5,2.1000001430511475,2492.0625
