date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-19,10,2025-10-16T06:00:00,76,20.586671829223633,31.476776123046875,-5.30322265625,79.80000305175781,100.0,7.800000190734863,22481.9375
