date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-19,10,2025-10-17T06:00:00,52,9.651676177978516,10.607086181640625,8.777099609375,84.0,88.0,79.30000305175781,0.0
