date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-08,15,2025-10-06T06:00:00,57,26.303890228271484,44.45001220703125,-4.54998779296875,53.099998474121094,99.80000305175781,3.4000000953674316,7454.9375
