date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-19,7,2025-10-16T06:00:00,73,20.531177520751953,31.339813232421875,-4.290191650390625,80.4000015258789,100.0,7.900000095367432,5858.1875
