date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-22,2,2025-10-17T06:00:00,116,14.77640151977539,16.392242431640625,13.072235107421875,82.9000015258789,90.19999694824219,71.30000305175781,0.0
