date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-18,17,2025-10-17T06:00:00,35,21.24199867248535,23.17950439453125,18.4794921875,55.69999694824219,77.30000305175781,48.400001525878906,3.875
