date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-21,6,2025-10-17T06:00:00,96,10.731857299804688,12.133514404296875,9.42352294921875,90.19999694824219,97.5,79.5,0.0
