date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-19,6,2025-10-16T06:00:00,72,20.750133514404297,31.780120849609375,-4.3798828125,80.0,100.0,8.40000057220459,39363.0625
