date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-19,10,2025-10-17T00:00:00,58,9.578086853027344,10.666015625,8.566009521484375,84.25,87.9000015258789,78.80000305175781,0.0
