date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-20,20,2025-10-17T00:00:00,92,20.00971031188965,21.35137939453125,18.551361083984375,62.94999694824219,69.5999984741211,50.5,0.0
