date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-20,19,2025-10-16T06:00:00,109,26.23572540283203,40.33624267578125,-0.7237548828125,56.79999923706055,99.80000305175781,2.1000001430511475,4690.9375
