date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-07,15,2025-10-06T06:00:00,33,26.62684440612793,45.36212158203125,-5.537872314453125,51.400001525878906,99.5999984741211,1.899999976158142,5931.0625
