date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-12,12,2025-10-08T06:00:00,102,23.731224060058594,36.116180419921875,-10.183837890625,74.80000305175781,99.80000305175781,2.5,23178.25
