date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-21,11,2025-10-17T06:00:00,101,13.527865409851074,15.174957275390625,11.854949951171875,78.30000305175781,83.30000305175781,68.80000305175781,0.0
