date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-08,12,2025-10-06T06:00:00,54,22.45911979675293,37.979461669921875,-10.820556640625,70.69999694824219,99.9000015258789,5.700000286102295,19461.25
