date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-18,19,2025-10-17T06:00:00,37,20.059661865234375,21.530487060546875,19.1304931640625,65.60000610351562,71.4000015258789,54.5,0.5625
