date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-17,10,2025-10-17T00:00:00,10,18.611478805541992,19.59356689453125,17.33355712890625,96.75,98.5,93.4000015258789,8.75
