date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-19,19,2025-10-16T06:00:00,85,26.548845291137695,41.004730224609375,-1.2952880859375,55.900001525878906,100.0,2.299999952316284,5266.875
