date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-16,8,2025-10-16T06:00:00,2,20.730308532714844,29.7099609375,-11.6700439453125,80.30000305175781,100.0,8.199999809265137,4293.9375
