date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-21,22,2025-10-17T00:00:00,118,16.810571670532227,18.233062744140625,15.373077392578125,78.25,84.90000915527344,68.20000457763672,0.0
