date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-17,20,2025-10-17T00:00:00,20,19.085050582885742,20.476715087890625,17.976715087890625,95.94999694824219,99.30000305175781,90.80000305175781,45.75
