date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-19,1,2025-10-17T06:00:00,43,12.343743324279785,13.538330078125,10.9083251953125,71.5999984741211,83.5,63.400001525878906,0.0
