date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-19,12,2025-10-17T00:00:00,60,14.117264747619629,15.210174560546875,12.75018310546875,68.5,74.5,60.900001525878906,0.0
