date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-20,9,2025-10-16T06:00:00,99,19.498992919921875,28.9100341796875,-8.789947509765625,79.4000015258789,99.9000015258789,8.5,12539.5
