date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-20,8,2025-10-17T06:00:00,74,8.750553131103516,10.4718017578125,7.011810302734375,84.4000015258789,96.5,77.9000015258789,0.0
