date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-18,22,2025-10-16T06:00:00,64,24.129301071166992,37.2772216796875,-2.622772216796875,74.5,99.9000015258789,4.099999904632568,32552.875
