date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-21,2,2025-10-16T06:00:00,116,20.986791610717773,30.553192138671875,-7.636810302734375,77.0,99.9000015258789,7.400000095367432,8542.125
