date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-21,18,2025-10-17T00:00:00,114,22.575048446655273,24.870880126953125,20.47088623046875,50.94999694824219,59.900001525878906,41.79999923706055,0.0
