date,hour,forecast_base,forecast_hour,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,precipitacao_total
2025-10-18,9,2025-10-17T00:00:00,33,15.463934898376465,16.34893798828125,14.5289306640625,96.35000610351562,98.5999984741211,80.5999984741211,0.5
